image,precision,recall,f1,mean_iou,true_pos,false_pos,false_neg,model
img2811,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.851611006384472,2,1,1,RGB-augment
img2814,0.8045977011494253,0.7,0.7486631016042781,0.8344064658067333,70,17,30,RGB-augment
img2819,0.8823529411764706,0.9183673469387755,0.9,0.8743838692622546,45,6,4,RGB-augment
img282,0.9375,0.9375,0.9375,0.81902528462033,30,2,2,RGB-augment
img2824,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8155851019791709,25,5,5,RGB-augment
img2825,0.9166666666666666,0.8088235294117647,0.859375,0.8023224912515081,55,5,13,RGB-augment
img2826,0.9361702127659575,0.8301886792452831,0.88,0.7871580485082856,44,3,9,RGB-augment
img2836,0.8983050847457628,0.9464285714285714,0.9217391304347826,0.8131616709711127,53,6,3,RGB-augment
img2839,0.8125,0.8253968253968254,0.8188976377952756,0.7982507992355375,52,12,11,RGB-augment
img2843,0.8,0.7741935483870968,0.7868852459016393,0.7710149999579387,24,6,7,RGB-augment
img2847,0.8888888888888888,0.8,0.8421052631578948,0.8044226499985719,24,3,6,RGB-augment
img2852,0.6578947368421053,0.5813953488372093,0.6172839506172839,0.8507818652183142,25,13,18,RGB-augment
img2854,0.7428571428571429,0.6842105263157895,0.7123287671232877,0.8028112840561608,26,9,12,RGB-augment
img2856,0.8333333333333334,0.7692307692307693,0.8,0.830390621592147,20,4,6,RGB-augment
img2859,0.75,0.75,0.75,0.8671569701014246,3,1,1,RGB-augment
img2865,0.9375,0.8490566037735849,0.8910891089108911,0.8610298386858267,45,3,8,RGB-augment
img2867,0.6904761904761905,0.6744186046511628,0.6823529411764705,0.7894310815553688,29,13,14,RGB-augment
img2868,0.8367346938775511,0.803921568627451,0.8200000000000001,0.8575829097918218,41,8,10,RGB-augment
img287,0.9333333333333333,0.8235294117647058,0.8749999999999999,0.8337189302451958,14,1,3,RGB-augment
img2875,0.96,0.7741935483870968,0.8571428571428571,0.8392605710642419,24,1,7,RGB-augment
img2878,0.875,0.9545454545454546,0.9130434782608695,0.7879911707617657,21,3,1,RGB-augment
img288,0.6875,0.6111111111111112,0.6470588235294118,0.8185951061141594,22,10,14,RGB-augment
img2888,0.0,0.0,0.0,0.0,0,0,0,RGB-augment
img2891,0.8181818181818182,0.6428571428571429,0.7200000000000001,0.8348123536601043,9,2,5,RGB-augment
img2906,0.8852459016393442,0.84375,0.864,0.7999352814585938,54,7,10,RGB-augment
img2909,0.9545454545454546,0.7924528301886793,0.865979381443299,0.8147648997801114,42,2,11,RGB-augment
img291,0.8888888888888888,0.8333333333333334,0.8602150537634408,0.8143410248523327,40,5,8,RGB-augment
img2916,0.847457627118644,0.7692307692307693,0.8064516129032259,0.7895906908707299,50,9,15,RGB-augment
img2921,0.8857142857142857,0.7948717948717948,0.8378378378378378,0.8117571234227852,31,4,8,RGB-augment
img2925,0.8095238095238095,0.68,0.7391304347826089,0.8272459672243526,17,4,8,RGB-augment
img2926,0.8695652173913043,0.8,0.8333333333333333,0.8525441423367681,20,3,5,RGB-augment
img2938,0.9365079365079365,0.8676470588235294,0.9007633587786259,0.8295332514436264,59,4,9,RGB-augment
img2939,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.8740298337137514,56,2,2,RGB-augment
img2940,0.92,0.8679245283018868,0.8932038834951457,0.8757758034405225,46,4,7,RGB-augment
img2942,0.4,0.4,0.4000000000000001,0.5532013118328851,2,3,3,RGB-augment
img2944,0.5625,0.6428571428571429,0.6000000000000001,0.8351268007129491,9,7,5,RGB-augment
img2947,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.8749430313341757,35,2,2,RGB-augment
img2957,0.6666666666666666,0.6923076923076923,0.6792452830188679,0.8143999455271762,18,9,8,RGB-augment
img2968,0.7058823529411765,0.8,0.7500000000000001,0.7880756992705807,12,5,3,RGB-augment
img297,0.0,0.0,0.0,0.0,0,0,0,RGB-augment
img2978,0.7419354838709677,0.8214285714285714,0.7796610169491526,0.8273212355791273,23,8,5,RGB-augment
img2980,0.9074074074074074,0.765625,0.8305084745762712,0.807420174848653,49,5,15,RGB-augment
img2997,0.9583333333333334,0.8214285714285714,0.8846153846153847,0.849477508122149,23,1,5,RGB-augment
img2998,0.7333333333333333,0.8148148148148148,0.7719298245614035,0.8215887448034132,22,8,5,RGB-augment
img3000,0.7894736842105263,0.8333333333333334,0.8108108108108109,0.8764263701163543,15,4,3,RGB-augment
img3006,0.8148148148148148,0.6875,0.7457627118644067,0.8061772649368651,22,5,10,RGB-augment
img3010,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.7852299361823213,37,8,8,RGB-augment
img3017,0.94,0.94,0.94,0.8458073638388917,47,3,3,RGB-augment
img3034,0.75,0.7777777777777778,0.7636363636363638,0.8568252433275939,21,7,6,RGB-augment
img3035,0.78125,0.8333333333333334,0.8064516129032259,0.8194917667042927,25,7,5,RGB-augment
img3040,0.6666666666666666,0.8,0.7272727272727272,0.8500659821499118,8,4,2,RGB-augment
img3061,0.9056603773584906,0.9230769230769231,0.9142857142857143,0.8317600026665076,48,5,4,RGB-augment
img3074,0.8095238095238095,0.9444444444444444,0.8717948717948718,0.7909975788550115,17,4,1,RGB-augment
img3085,0.8695652173913043,0.8333333333333334,0.851063829787234,0.8258520733259826,20,3,4,RGB-augment
img3095,0.7777777777777778,1.0,0.8750000000000001,0.8420614229871779,7,2,0,RGB-augment
img3103,0.7037037037037037,0.76,0.7307692307692308,0.8587999889334599,19,8,6,RGB-augment
img3106,0.8205128205128205,0.8421052631578947,0.8311688311688312,0.8512518489534328,32,7,6,RGB-augment
img3109,1.0,0.7857142857142857,0.88,0.8748794374141666,11,0,3,RGB-augment
img311,0.5,0.26666666666666666,0.3478260869565218,0.6415430719686946,4,4,11,RGB-augment
img3111,0.6666666666666666,0.5,0.5714285714285715,0.8396129820207868,6,3,6,RGB-augment
img3121,0.875,0.7777777777777778,0.823529411764706,0.7841176415277147,21,3,6,RGB-augment
img3126,0.5,0.5714285714285714,0.5333333333333333,0.8581228088835791,8,8,6,RGB-augment
img3133,0.926829268292683,0.76,0.8351648351648352,0.8345215261081838,38,3,12,RGB-augment
img314,1.0,0.85,0.9189189189189189,0.761725597134441,17,0,3,RGB-augment
img3146,0.8372093023255814,0.9473684210526315,0.8888888888888888,0.8168666217147214,36,7,2,RGB-augment
img3156,0.8055555555555556,0.8529411764705882,0.8285714285714286,0.8180711680901144,29,7,5,RGB-augment
img3157,0.84,0.7241379310344828,0.7777777777777777,0.8615658166625666,21,4,8,RGB-augment
img3167,0.7407407407407407,0.6060606060606061,0.6666666666666666,0.769933288941993,20,7,13,RGB-augment
img3181,0.5769230769230769,0.7142857142857143,0.6382978723404256,0.8058059862951585,15,11,6,RGB-augment
img3185,0.8461538461538461,0.9361702127659575,0.8888888888888888,0.8822438466455789,44,8,3,RGB-augment
img3192,0.9,0.782608695652174,0.8372093023255814,0.812913050379148,18,2,5,RGB-augment
img3193,0.6470588235294118,0.6111111111111112,0.6285714285714287,0.7917440700438612,11,6,7,RGB-augment
img3198,1.0,0.7142857142857143,0.8333333333333333,0.810885829732699,5,0,2,RGB-augment
img32,0.75,0.75,0.75,0.7945459165730256,6,2,2,RGB-augment
img3207,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.8298333903415246,27,2,2,RGB-augment
img3209,0.7555555555555555,0.723404255319149,0.7391304347826088,0.8181877498661481,34,11,13,RGB-augment
img321,0.8,0.8333333333333334,0.816326530612245,0.858291473673115,20,5,4,RGB-augment
img3214,0.8793103448275862,0.75,0.8095238095238094,0.7973661264320554,51,7,17,RGB-augment
img3220,0.9130434782608695,0.8936170212765957,0.9032258064516129,0.8810685159125562,42,4,5,RGB-augment
img3223,0.8732394366197183,0.9393939393939394,0.9051094890510948,0.8480584513142125,62,9,4,RGB-augment
img3226,0.9285714285714286,0.9069767441860465,0.9176470588235294,0.8790378074510806,39,3,4,RGB-augment
img323,0.0,0.0,0.0,0.0,0,0,1,RGB-augment
img3232,0.967741935483871,0.9090909090909091,0.9374999999999999,0.8716881218743509,30,1,3,RGB-augment
img3234,0.9444444444444444,0.8292682926829268,0.883116883116883,0.8493301149806993,34,2,7,RGB-augment
img3240,0.6181818181818182,0.7083333333333334,0.6601941747572815,0.8018500936597394,34,21,14,RGB-augment
img3245,0.6538461538461539,0.7727272727272727,0.7083333333333333,0.753407552321733,17,9,5,RGB-augment
img3248,0.5714285714285714,1.0,0.7272727272727273,0.8417533725853764,4,3,0,RGB-augment
img3250,1.0,0.5,0.6666666666666666,0.9435730354086062,1,0,1,RGB-augment
img3252,0.7021276595744681,0.75,0.7252747252747254,0.7982046437900676,33,14,11,RGB-augment
img3259,0.5405405405405406,0.5882352941176471,0.5633802816901409,0.782000635927581,20,17,14,RGB-augment
img3263,0.8863636363636364,0.9069767441860465,0.896551724137931,0.8258121196392222,39,5,4,RGB-augment
img327,1.0,1.0,1.0,0.8616588350407587,19,0,0,RGB-augment
img3295,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.9214510332612872,11,4,3,RGB-augment
img3298,0.8571428571428571,0.75,0.7999999999999999,0.8571074036637301,42,7,14,RGB-augment
img3315,0.75,0.8333333333333334,0.7894736842105262,0.8092087558451297,30,10,6,RGB-augment
img3325,0.7,0.7,0.7,0.8353651667852355,7,3,3,RGB-augment
img3331,0.5909090909090909,0.7878787878787878,0.6753246753246752,0.8189304146781594,26,18,7,RGB-augment
img3332,1.0,0.9142857142857143,0.955223880597015,0.8362557386055645,32,0,3,RGB-augment
img3334,0.9512195121951219,0.9512195121951219,0.9512195121951219,0.8467835499246905,39,2,2,RGB-augment
img3343,0.96,0.96,0.96,0.8308367480845064,24,1,1,RGB-augment
img3344,0.7,0.875,0.7777777777777777,0.8521631700328325,7,3,1,RGB-augment
img3347,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.797853051697052,22,7,7,RGB-augment
img3352,0.7647058823529411,0.7647058823529411,0.7647058823529412,0.785181195377691,13,4,4,RGB-augment
img3353,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.7855411546004742,10,4,2,RGB-augment
img3368,0.9298245614035088,0.828125,0.8760330578512396,0.8108052403288518,53,4,11,RGB-augment
img339,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.8521664981562637,44,2,2,RGB-augment
img3390,0.9230769230769231,0.8780487804878049,0.9,0.8226556181929585,36,3,5,RGB-augment
img3392,0.53125,0.6296296296296297,0.5762711864406779,0.8653383344179272,17,15,10,RGB-augment
img3402,0.625,0.7692307692307693,0.6896551724137931,0.7998168964103488,10,6,3,RGB-augment
img3405,0.3333333333333333,0.5,0.4,0.7462973052199328,3,6,3,RGB-augment
img3407,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.8166145874091159,19,11,11,RGB-augment
img343,0.9361702127659575,0.9777777777777777,0.9565217391304347,0.8644302198259777,44,3,1,RGB-augment
img3439,0.64,0.6153846153846154,0.6274509803921569,0.8059902791250788,16,9,10,RGB-augment
img3442,0.9285714285714286,0.7647058823529411,0.8387096774193549,0.856162671029176,26,2,8,RGB-augment
img3445,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8276426916579049,51,6,6,RGB-augment
img3446,0.9310344827586207,0.8852459016393442,0.9075630252100839,0.8443308374191045,54,4,7,RGB-augment
img3453,0.8181818181818182,0.84375,0.8307692307692308,0.8513893416459659,27,6,5,RGB-augment
img3458,0.9736842105263158,0.9487179487179487,0.9610389610389611,0.8390522796860396,37,1,2,RGB-augment
img3469,0.875,0.875,0.875,0.7986054247544215,35,5,5,RGB-augment
img347,0.78125,0.8064516129032258,0.7936507936507936,0.8116164516042604,25,7,6,RGB-augment
img3481,1.0,1.0,1.0,0.8668309595561934,8,0,0,RGB-augment
img349,1.0,0.9230769230769231,0.9600000000000001,0.8313978118899754,36,0,3,RGB-augment
img3498,0.9,0.9,0.9,0.8781880549542793,9,1,1,RGB-augment
img3500,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8492912521722525,26,2,2,RGB-augment
img3507,0.9767441860465116,0.8235294117647058,0.8936170212765957,0.8751263731535505,42,1,9,RGB-augment
img3515,0.625,0.5555555555555556,0.5882352941176471,0.8140543726770593,10,6,8,RGB-augment
img3517,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.7895075314841565,20,8,4,RGB-augment
img3520,0.8372093023255814,0.8372093023255814,0.8372093023255814,0.8379824753285783,36,7,7,RGB-augment
img3523,1.0,0.75,0.8571428571428571,0.8371909834459429,6,0,2,RGB-augment
img3536,0.9333333333333333,0.6363636363636364,0.7567567567567568,0.827925009704083,14,1,8,RGB-augment
img3538,0.78125,0.6578947368421053,0.7142857142857143,0.8091077719852396,25,7,13,RGB-augment
img3539,0.8571428571428571,0.8,0.8275862068965518,0.8248436309760906,36,6,9,RGB-augment
img3546,0.9090909090909091,0.9302325581395349,0.9195402298850575,0.8428359030542364,40,4,3,RGB-augment
img3547,0.8888888888888888,0.8695652173913043,0.8791208791208792,0.8098635624463959,40,5,6,RGB-augment
img3548,0.7,0.6363636363636364,0.6666666666666666,0.8007497396673137,14,6,8,RGB-augment
img3569,0.94,0.9791666666666666,0.9591836734693877,0.8744806720454941,47,3,1,RGB-augment
img3570,0.9574468085106383,0.9,0.9278350515463918,0.8116126957497954,45,2,5,RGB-augment
img3571,0.9069767441860465,0.9069767441860465,0.9069767441860465,0.8553815033508507,39,4,4,RGB-augment
img3573,0.9056603773584906,0.8888888888888888,0.897196261682243,0.8359387127486956,48,5,6,RGB-augment
img358,1.0,0.5,0.6666666666666666,0.878396820890607,1,0,1,RGB-augment
img3589,0.8958333333333334,0.8269230769230769,0.86,0.8360358515483256,43,5,9,RGB-augment
img359,0.7872340425531915,0.5211267605633803,0.6271186440677966,0.8552805023929975,37,10,34,RGB-augment
img3591,0.7916666666666666,0.8636363636363636,0.8260869565217391,0.7425146765556184,19,5,3,RGB-augment
img3595,0.7878787878787878,0.896551724137931,0.8387096774193549,0.8786474824310745,26,7,3,RGB-augment
img3611,0.7948717948717948,0.8157894736842105,0.8051948051948051,0.8265982383698705,31,8,7,RGB-augment
img3618,0.8103448275862069,0.7966101694915254,0.8034188034188032,0.8535018956158207,47,11,12,RGB-augment
img3619,0.8648648648648649,0.8,0.8311688311688312,0.8230013662950448,32,5,8,RGB-augment
img3626,0.675,0.675,0.675,0.7929649261609063,27,13,13,RGB-augment
img3631,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.8854735274771943,49,2,2,RGB-augment
img3638,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.823652773985564,24,9,9,RGB-augment
img3639,0.7083333333333334,0.7906976744186046,0.7472527472527473,0.8221604198534075,34,14,9,RGB-augment
img364,1.0,0.8333333333333334,0.9090909090909091,0.8169638433984134,5,0,1,RGB-augment
img3644,0.78125,0.8928571428571429,0.8333333333333334,0.8235817496952927,25,7,3,RGB-augment
img3650,0.86,0.8958333333333334,0.8775510204081632,0.8652850765494025,43,7,5,RGB-augment
img3655,1.0,0.8947368421052632,0.9444444444444444,0.864230374364333,17,0,2,RGB-augment
img3656,1.0,0.9,0.9473684210526316,0.8427942535068736,18,0,2,RGB-augment
img3671,0.9722222222222222,0.9210526315789473,0.9459459459459458,0.8316567806109069,35,1,3,RGB-augment
img3674,0.9285714285714286,0.8666666666666667,0.896551724137931,0.8423293008329117,39,3,6,RGB-augment
img3675,0.8333333333333334,0.6756756756756757,0.746268656716418,0.8338880694478406,25,5,12,RGB-augment
img3679,0.9534883720930233,0.9534883720930233,0.9534883720930233,0.8782233108034817,41,2,2,RGB-augment
img368,1.0,0.9166666666666666,0.9565217391304348,0.8512013733611077,33,0,3,RGB-augment
img3702,0.5357142857142857,0.6521739130434783,0.5882352941176471,0.8110952509133813,15,13,8,RGB-augment
img371,0.5,0.5,0.5,0.6826810493103036,3,3,3,RGB-augment
img3722,0.7,0.6363636363636364,0.6666666666666666,0.8299638033630449,21,9,12,RGB-augment
img3727,0.9130434782608695,0.9333333333333333,0.9230769230769231,0.8483830527988393,42,4,3,RGB-augment
img3731,0.9142857142857143,0.8,0.8533333333333333,0.8104088069291102,32,3,8,RGB-augment
img3738,1.0,0.9565217391304348,0.9777777777777777,0.8602248345184452,44,0,2,RGB-augment
img3740,0.5128205128205128,0.7692307692307693,0.6153846153846154,0.8012418404346958,20,19,6,RGB-augment
img3752,0.7272727272727273,0.8888888888888888,0.7999999999999999,0.863167454924171,8,3,1,RGB-augment
img3753,0.7692307692307693,0.8333333333333334,0.8,0.8190186322755517,10,3,2,RGB-augment
img3757,0.8333333333333334,0.847457627118644,0.8403361344537815,0.86575703877305,50,10,9,RGB-augment
img3770,0.859375,0.7857142857142857,0.8208955223880597,0.8440360558799005,55,9,15,RGB-augment
img3780,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.7861069111707613,20,16,8,RGB-augment
img3784,0.5384615384615384,0.75,0.6268656716417911,0.7700248960553434,21,18,7,RGB-augment
img3786,0.75,0.6774193548387096,0.7118644067796611,0.8076894995959443,21,7,10,RGB-augment
img379,0.9555555555555556,0.9148936170212766,0.9347826086956522,0.8418462128491924,43,2,4,RGB-augment
img3794,0.5217391304347826,0.7058823529411765,0.6,0.8955996992632026,12,11,5,RGB-augment
img3796,0.8181818181818182,0.7058823529411765,0.7578947368421053,0.7960160187716379,36,8,15,RGB-augment
img3799,0.7352941176470589,0.8333333333333334,0.78125,0.7687225629978333,25,9,5,RGB-augment
img380,1.0,0.9795918367346939,0.9896907216494846,0.8623619041578747,48,0,1,RGB-augment
img3807,0.8775510204081632,0.9347826086956522,0.9052631578947369,0.8746322956711616,43,6,3,RGB-augment
img381,1.0,1.0,1.0,0.8793498559967872,19,0,0,RGB-augment
img3815,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.8672599450191686,22,1,1,RGB-augment
img3825,0.8888888888888888,1.0,0.9411764705882353,0.8598941527042555,24,3,0,RGB-augment
img3826,0.8648648648648649,0.9142857142857143,0.888888888888889,0.8261274107414048,32,5,3,RGB-augment
img3828,0.782608695652174,0.8571428571428571,0.8181818181818182,0.8059141721186623,18,5,3,RGB-augment
img3831,0.8333333333333334,1.0,0.9090909090909091,0.8918608609797929,5,1,0,RGB-augment
img3841,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8086069901811794,9,2,2,RGB-augment
img3846,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.808783826513738,10,1,1,RGB-augment
img385,1.0,0.9333333333333333,0.9655172413793104,0.9112708299279316,28,0,2,RGB-augment
img386,0.8611111111111112,0.9393939393939394,0.8985507246376813,0.869611186592396,31,5,2,RGB-augment
img3869,0.8717948717948718,0.7727272727272727,0.8192771084337349,0.8529405080315972,34,5,10,RGB-augment
img3873,1.0,0.75,0.8571428571428571,0.9300557677378755,3,0,1,RGB-augment
img3878,0.8421052631578947,0.7619047619047619,0.8,0.8726037051632294,16,3,5,RGB-augment
img3879,0.9142857142857143,0.9696969696969697,0.9411764705882354,0.8716385410937186,32,3,1,RGB-augment
img3885,0.8333333333333334,1.0,0.9090909090909091,0.9165007968546879,5,1,0,RGB-augment
img3911,0.36363636363636365,1.0,0.5333333333333333,0.8307345101728887,4,7,0,RGB-augment
img3915,0.7727272727272727,0.85,0.8095238095238095,0.859348587630365,17,5,3,RGB-augment
img392,0.8666666666666667,0.8863636363636364,0.8764044943820225,0.8934161613201766,39,6,5,RGB-augment
img3926,0.8,0.75,0.7741935483870969,0.7965722868152145,12,3,4,RGB-augment
img3931,0.7837837837837838,0.7837837837837838,0.7837837837837838,0.8301789207812873,29,8,8,RGB-augment
img3941,0.7391304347826086,0.85,0.7906976744186046,0.8198977255489103,17,6,3,RGB-augment
img3946,0.5882352941176471,0.6666666666666666,0.625,0.831584237006652,10,7,5,RGB-augment
img3964,0.8,0.7272727272727273,0.761904761904762,0.7971728354330359,16,4,6,RGB-augment
img397,0.7948717948717948,0.8857142857142857,0.8378378378378378,0.7880687345443824,31,8,4,RGB-augment
img3995,0.9807692307692307,0.9622641509433962,0.9714285714285713,0.885572949738947,51,1,2,RGB-augment
img4,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.8470255773951487,28,3,3,RGB-augment
img4010,0.6111111111111112,0.7857142857142857,0.6875000000000001,0.8296938795006877,11,7,3,RGB-augment
img4017,0.9318181818181818,0.8367346938775511,0.8817204301075268,0.8412950463775453,41,3,8,RGB-augment
img4022,1.0,0.9736842105263158,0.9866666666666666,0.8032733865012186,37,0,1,RGB-augment
img4025,0.0,0.0,0.0,0.0,0,0,0,RGB-augment
img4049,0.98,0.9423076923076923,0.9607843137254902,0.8670335478672374,49,1,3,RGB-augment
img405,0.875,0.9130434782608695,0.8936170212765957,0.8813247943372806,21,3,2,RGB-augment
img4056,0.0,0.0,0.0,0.0,0,6,0,RGB-augment
img4059,0.9038461538461539,0.7580645161290323,0.8245614035087719,0.8283348374011255,47,5,15,RGB-augment
img4062,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.8402702930003839,15,2,3,RGB-augment
img4069,0.75,0.42857142857142855,0.5454545454545454,0.8752437993079273,3,1,4,RGB-augment
img4086,0.08333333333333333,0.5,0.14285714285714285,0.9781169037458468,1,11,1,RGB-augment
img4096,0.9696969696969697,0.9411764705882353,0.955223880597015,0.8533283280557398,64,2,4,RGB-augment
img4104,0.0,0.0,0.0,0.0,0,0,0,RGB-augment
img4112,1.0,0.9636363636363636,0.9814814814814815,0.8551327213111437,53,0,2,RGB-augment
img4127,0.8717948717948718,0.7906976744186046,0.8292682926829267,0.8330703115311123,34,5,9,RGB-augment
img4145,0.8636363636363636,0.7169811320754716,0.7835051546391751,0.8465939449372134,38,6,15,RGB-augment
img4154,0.8076923076923077,0.875,0.8400000000000001,0.8576106145571962,21,5,3,RGB-augment
img4158,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.7747128041214766,13,8,5,RGB-augment
img4173,0.8333333333333334,0.75,0.7894736842105262,0.8838147222456244,30,6,10,RGB-augment
img4174,0.819672131147541,0.8064516129032258,0.8130081300813008,0.8617993378446153,50,11,12,RGB-augment
img4175,0.8709677419354839,0.8181818181818182,0.84375,0.8675208689429246,54,8,12,RGB-augment
img4183,0.0,0.0,0.0,0.0,0,0,1,RGB-augment
img4186,1.0,1.0,1.0,0.8837624288264215,7,0,0,RGB-augment
img4188,0.0,0.0,0.0,0.0,0,2,0,RGB-augment
img4195,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.8952199084698312,48,6,8,RGB-augment
img4204,0.8035714285714286,0.7377049180327869,0.7692307692307693,0.8301558738452799,45,11,16,RGB-augment
img4216,0.75,0.75,0.75,0.8484914502912676,15,5,5,RGB-augment
img4228,0.8780487804878049,0.8,0.8372093023255814,0.858390519083202,36,5,9,RGB-augment
img4229,0.9777777777777777,0.8979591836734694,0.9361702127659575,0.8386694096029378,44,1,5,RGB-augment
img4231,0.8823529411764706,0.7692307692307693,0.8219178082191781,0.7997459656014404,30,4,9,RGB-augment
img4237,0.8518518518518519,0.7301587301587301,0.7863247863247863,0.8294091937703831,46,8,17,RGB-augment
img4238,0.7972972972972973,0.7662337662337663,0.7814569536423841,0.8450625284095992,59,15,18,RGB-augment
img4239,0.896551724137931,0.8813559322033898,0.888888888888889,0.7918439803880659,52,6,7,RGB-augment
