image,precision,recall,f1,mean_iou,true_pos,false_pos,false_neg,model
img1561,0.875,0.6176470588235294,0.7241379310344829,0.8637999322269682,21,3,13,RGB-origin
img1563,0.9180327868852459,0.8235294117647058,0.868217054263566,0.8502481809428781,56,5,12,RGB-origin
img1568,0.95,0.7916666666666666,0.8636363636363635,0.8568447029930082,38,2,10,RGB-origin
img1569,0.9,0.8372093023255814,0.8674698795180723,0.8701436798080487,36,4,7,RGB-origin
img1576,0.9142857142857143,0.7111111111111111,0.8,0.8173012237597715,32,3,13,RGB-origin
img1583,0.8936170212765957,0.84,0.8659793814432989,0.8242334882404959,42,5,8,RGB-origin
img1584,0.9705882352941176,0.9166666666666666,0.9428571428571428,0.8208038062621464,33,1,3,RGB-origin
img1585,0.92,0.92,0.92,0.8331041576871732,23,2,2,RGB-origin
img1592,0.9761904761904762,0.9111111111111111,0.9425287356321839,0.8227374649455449,41,1,4,RGB-origin
img1593,0.9782608695652174,0.9375,0.9574468085106383,0.8676215320541841,45,1,3,RGB-origin
img1602,1.0,0.8518518518518519,0.92,0.8557880730693007,23,0,4,RGB-origin
img1606,0.9565217391304348,0.7857142857142857,0.8627450980392156,0.8375065516436396,22,1,6,RGB-origin
img1610,0.8,0.8,0.8000000000000002,0.8324952092156791,16,4,4,RGB-origin
img162,0.9545454545454546,0.875,0.9130434782608695,0.8951820191778779,21,1,3,RGB-origin
img1624,0.8787878787878788,0.6590909090909091,0.7532467532467532,0.84657993979841,29,4,15,RGB-origin
img1625,0.9591836734693877,0.8545454545454545,0.9038461538461537,0.8292773409253033,47,2,8,RGB-origin
img1626,0.918918918918919,0.8947368421052632,0.9066666666666667,0.8769122425759114,34,3,4,RGB-origin
img1627,0.8125,0.8387096774193549,0.8253968253968254,0.8265738666784089,26,6,5,RGB-origin
img1632,0.875,0.875,0.875,0.81655021477904,42,6,6,RGB-origin
img1655,0.8918918918918919,0.868421052631579,0.88,0.8690298037703638,33,4,5,RGB-origin
img1659,0.8780487804878049,0.8780487804878049,0.8780487804878049,0.8469379198659309,36,5,5,RGB-origin
img1672,0.9166666666666666,0.88,0.8979591836734694,0.7769217884132505,22,2,3,RGB-origin
img1675,0.7777777777777778,1.0,0.8750000000000001,0.8702821659516861,7,2,0,RGB-origin
img1688,0.84,0.7777777777777778,0.8076923076923077,0.8350378245705886,21,4,6,RGB-origin
img1691,0.8333333333333334,0.8823529411764706,0.8571428571428571,0.8562752962943683,30,6,4,RGB-origin
img1692,0.875,0.8,0.8358208955223881,0.8260706612042225,28,4,7,RGB-origin
img1694,0.673469387755102,0.8461538461538461,0.75,0.8176101118311059,33,16,6,RGB-origin
img1699,0.8372093023255814,0.6792452830188679,0.7499999999999999,0.8300406206853651,36,7,17,RGB-origin
img1704,0.8076923076923077,0.875,0.8400000000000001,0.8355875013788069,21,5,3,RGB-origin
img1706,1.0,0.631578947368421,0.7741935483870968,0.8216630673877275,12,0,7,RGB-origin
img1710,1.0,0.6111111111111112,0.7586206896551725,0.8192291540962937,11,0,7,RGB-origin
img1728,0.0,0.0,0.0,0.0,0,3,0,RGB-origin
img173,0.9615384615384616,0.8620689655172413,0.9090909090909091,0.8360342072079666,25,1,4,RGB-origin
img1735,1.0,0.9444444444444444,0.9714285714285714,0.8437941270078181,17,0,1,RGB-origin
img1742,0.7241379310344828,0.75,0.736842105263158,0.7598179978275126,21,8,7,RGB-origin
img1743,0.9444444444444444,0.8095238095238095,0.8717948717948718,0.8236710961283302,17,1,4,RGB-origin
img1746,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8751312470887604,15,3,3,RGB-origin
img1747,0.896551724137931,0.8666666666666667,0.8813559322033899,0.8482335354419661,26,3,4,RGB-origin
img1749,0.9333333333333333,0.875,0.9032258064516129,0.8491116587586015,42,3,6,RGB-origin
img175,0.9111111111111111,0.8913043478260869,0.9010989010989011,0.8389009073107464,41,4,5,RGB-origin
img1755,0.9574468085106383,0.8823529411764706,0.9183673469387754,0.8348773240215173,45,2,6,RGB-origin
img1787,1.0,0.6875,0.8148148148148148,0.8728449727067523,11,0,5,RGB-origin
img1791,1.0,0.8333333333333334,0.9090909090909091,0.8337096874204326,5,0,1,RGB-origin
img1811,0.8541666666666666,0.8913043478260869,0.8723404255319149,0.8446659523699698,41,7,5,RGB-origin
img1812,0.8888888888888888,0.8333333333333334,0.8602150537634408,0.845602841158783,40,5,8,RGB-origin
img1816,0.8085106382978723,0.8444444444444444,0.8260869565217391,0.8501833671605271,38,9,7,RGB-origin
img1834,1.0,0.8461538461538461,0.9166666666666666,0.9085100061027392,11,0,2,RGB-origin
img1845,0.75,0.6,0.6666666666666665,0.7562813922077871,9,3,6,RGB-origin
img1847,0.9166666666666666,0.6875,0.7857142857142857,0.890896931064598,11,1,5,RGB-origin
img185,0.75,0.72,0.7346938775510204,0.854852172773913,18,6,7,RGB-origin
img1851,0.0,0.0,0.0,0.0,0,0,1,RGB-origin
img1854,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.894240423596456,15,3,6,RGB-origin
img1858,0.7368421052631579,0.6363636363636364,0.6829268292682926,0.8447930519747294,14,5,8,RGB-origin
img1864,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.7960249578058217,19,3,4,RGB-origin
img1870,0.7777777777777778,0.75,0.7636363636363638,0.825629816749555,21,6,7,RGB-origin
img1873,0.9318181818181818,0.7454545454545455,0.8282828282828283,0.8489636546257147,41,3,14,RGB-origin
img1875,0.9642857142857143,0.9,0.9310344827586207,0.8597288894269691,27,1,3,RGB-origin
img1885,0.9411764705882353,0.7272727272727273,0.8205128205128205,0.8609759344941809,16,1,6,RGB-origin
img1887,0.9482758620689655,0.9016393442622951,0.9243697478991596,0.8498498795279885,55,3,6,RGB-origin
img189,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.8292438065900455,16,2,1,RGB-origin
img1896,0.9047619047619048,0.8260869565217391,0.8636363636363636,0.8653066538983571,19,2,4,RGB-origin
img1901,0.5,0.3333333333333333,0.4,0.7156738539612182,1,1,2,RGB-origin
img1906,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.8404190674275527,16,2,1,RGB-origin
img1912,0.5,0.3333333333333333,0.4,0.8677320502780947,1,1,2,RGB-origin
img1921,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.807495622558073,12,2,2,RGB-origin
img1924,0.42857142857142855,1.0,0.6,0.8610391606529683,3,4,0,RGB-origin
img195,0.7241379310344828,0.75,0.736842105263158,0.817437841328137,21,8,7,RGB-origin
img1951,0.9696969696969697,0.9411764705882353,0.955223880597015,0.8447320455835482,64,2,4,RGB-origin
img1953,1.0,1.0,1.0,0.893129964418702,3,0,0,RGB-origin
img1960,0.7857142857142857,0.55,0.6470588235294117,0.8399901527654244,11,3,9,RGB-origin
img1973,0.0,0.0,0.0,0.0,0,0,4,RGB-origin
img198,0.9166666666666666,0.8979591836734694,0.9072164948453607,0.8509841371947829,44,4,5,RGB-origin
img1984,0.8235294117647058,0.5833333333333334,0.6829268292682927,0.8035307305249363,14,3,10,RGB-origin
img1993,0.64,0.64,0.64,0.8088731521076045,16,9,9,RGB-origin
img2023,1.0,1.0,1.0,0.8516993441268387,6,0,0,RGB-origin
img2034,0.96,0.9230769230769231,0.9411764705882353,0.8204238263608952,48,2,4,RGB-origin
img2036,0.8846153846153846,0.71875,0.7931034482758621,0.8660012150171141,23,3,9,RGB-origin
img204,0.9130434782608695,0.875,0.8936170212765957,0.8862728694204662,21,2,3,RGB-origin
img2040,0.9591836734693877,0.9591836734693877,0.9591836734693877,0.8039197054002163,47,2,2,RGB-origin
img2046,0.6785714285714286,0.59375,0.6333333333333334,0.8162630459825587,19,9,13,RGB-origin
img2047,0.8095238095238095,0.7391304347826086,0.7727272727272727,0.7832657335460557,17,4,6,RGB-origin
img2057,0.9142857142857143,0.8888888888888888,0.9014084507042254,0.8374265055215596,32,3,4,RGB-origin
img2061,0.875,0.7636363636363637,0.8155339805825242,0.8594476622728122,42,6,13,RGB-origin
img2068,1.0,1.0,1.0,0.9049587152542713,8,0,0,RGB-origin
img207,0.9583333333333334,0.9019607843137255,0.9292929292929293,0.8458442954706912,46,2,5,RGB-origin
img2090,0.6,0.3,0.4,0.8225603344051217,3,2,7,RGB-origin
img2095,0.8297872340425532,0.8125,0.8210526315789474,0.8393562336794897,39,8,9,RGB-origin
img210,0.9482758620689655,0.9166666666666666,0.9322033898305084,0.8273948800679573,55,3,5,RGB-origin
img2108,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.8155797128335882,14,8,8,RGB-origin
img2109,0.8,0.6666666666666666,0.7272727272727272,0.7989763868962039,16,4,8,RGB-origin
img2112,0.6923076923076923,0.75,0.7199999999999999,0.8304059178163108,9,4,3,RGB-origin
img213,0.8846153846153846,0.8518518518518519,0.8679245283018868,0.8289293965949538,23,3,4,RGB-origin
img2148,0.7142857142857143,1.0,0.8333333333333333,0.8478824085372381,5,2,0,RGB-origin
img2152,0.0,0.0,0.0,0.0,0,0,1,RGB-origin
img2153,0.6666666666666666,0.8,0.7272727272727272,0.8006442140522763,4,2,1,RGB-origin
img2169,0.0,0.0,0.0,0.0,0,2,3,RGB-origin
img217,0.9473684210526315,0.9,0.9230769230769231,0.8677485438069953,18,1,2,RGB-origin
img2177,0.8076923076923077,0.875,0.8400000000000001,0.8714479573165732,21,5,3,RGB-origin
img2189,0.9230769230769231,1.0,0.9600000000000001,0.7790740882443359,12,1,0,RGB-origin
img2191,0.72,0.8181818181818182,0.7659574468085107,0.8631844803602247,18,7,4,RGB-origin
img22,0.3333333333333333,0.2,0.25,0.6672935976886096,2,4,8,RGB-origin
img2204,0.918918918918919,0.7727272727272727,0.8395061728395061,0.8505597474519732,34,3,10,RGB-origin
img2207,0.9545454545454546,0.875,0.9130434782608695,0.8722682842833765,21,1,3,RGB-origin
img2216,0.7142857142857143,0.7575757575757576,0.7352941176470589,0.8244284052512036,25,10,8,RGB-origin
img224,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.8593292292345435,37,2,2,RGB-origin
img2243,0.4,0.5,0.4444444444444445,0.8291403310122593,2,3,2,RGB-origin
img2245,0.0,0.0,0.0,0.0,0,1,0,RGB-origin
img2246,0.75,0.8571428571428571,0.7999999999999999,0.8218286107800109,6,2,1,RGB-origin
img2260,0.6923076923076923,0.8181818181818182,0.7500000000000001,0.7973250366138065,9,4,2,RGB-origin
img227,0.8837209302325582,0.9047619047619048,0.8941176470588236,0.8641650401102706,38,5,4,RGB-origin
img2281,0.5,0.5,0.5,0.8144031547745089,7,7,7,RGB-origin
img2292,0.8913043478260869,0.9111111111111111,0.9010989010989011,0.8427622191237342,41,5,4,RGB-origin
img2298,1.0,1.0,1.0,0.8299024674642492,7,0,0,RGB-origin
img2299,0.75,0.8571428571428571,0.7999999999999999,0.8399051718698182,12,4,2,RGB-origin
img2301,0.9166666666666666,0.88,0.8979591836734694,0.8315808702068501,44,4,6,RGB-origin
img2324,0.7241379310344828,0.6176470588235294,0.6666666666666667,0.8393885457128349,21,8,13,RGB-origin
img2330,0.8,0.8,0.8000000000000002,0.8827613711914896,4,1,1,RGB-origin
img2346,0.7419354838709677,0.71875,0.7301587301587302,0.8594248489945223,23,8,9,RGB-origin
img2356,1.0,0.9393939393939394,0.96875,0.8470581246810737,31,0,2,RGB-origin
img2363,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8600803174309185,19,3,4,RGB-origin
img2364,0.9,0.7941176470588235,0.84375,0.8496983382902832,27,3,7,RGB-origin
img2376,0.9393939393939394,0.8378378378378378,0.8857142857142858,0.7935314389915107,31,2,6,RGB-origin
img2386,0.926829268292683,0.8444444444444444,0.8837209302325582,0.8412125805539528,38,3,7,RGB-origin
img2407,0.9,0.782608695652174,0.8372093023255814,0.8572756632872659,18,2,5,RGB-origin
img2411,0.7058823529411765,0.8571428571428571,0.7741935483870968,0.8503021502465634,24,10,4,RGB-origin
img2419,0.7592592592592593,0.6507936507936508,0.7008547008547008,0.8304617708253736,41,13,22,RGB-origin
img2422,0.95,1.0,0.9743589743589743,0.8637793337756747,38,2,0,RGB-origin
img243,0.7,0.7777777777777778,0.7368421052631577,0.800250858018398,7,3,2,RGB-origin
img2435,0.9454545454545454,0.8813559322033898,0.9122807017543859,0.8389272383667763,52,3,7,RGB-origin
img2438,0.9666666666666667,0.7837837837837838,0.8656716417910447,0.8755629525377556,29,1,8,RGB-origin
img244,0.8421052631578947,0.9411764705882353,0.8888888888888888,0.8066117136393245,16,3,1,RGB-origin
img2443,0.9310344827586207,0.9152542372881356,0.923076923076923,0.8201151221783397,54,4,5,RGB-origin
img2444,0.9047619047619048,0.8507462686567164,0.8769230769230769,0.8427232392886079,57,6,10,RGB-origin
img2459,1.0,0.8809523809523809,0.9367088607594937,0.8367549189881476,37,0,5,RGB-origin
img2460,0.9074074074074074,0.7424242424242424,0.8166666666666667,0.8113989034631812,49,5,17,RGB-origin
img2465,0.864406779661017,0.8793103448275862,0.8717948717948718,0.8262628198267837,51,8,7,RGB-origin
img2468,0.18181818181818182,1.0,0.3076923076923077,0.7535523292563584,2,9,0,RGB-origin
img2473,0.8823529411764706,0.8571428571428571,0.8695652173913043,0.8806316853360329,30,4,5,RGB-origin
img2475,0.9473684210526315,0.8181818181818182,0.8780487804878049,0.8568619730499125,18,1,4,RGB-origin
img2479,0.9523809523809523,0.8333333333333334,0.888888888888889,0.8468743464826826,20,1,4,RGB-origin
img2491,0.8,0.5,0.6153846153846154,0.7221864455056638,4,1,4,RGB-origin
img2493,0.5,1.0,0.6666666666666666,0.9222565610401601,1,1,0,RGB-origin
img2497,0.8076923076923077,0.7,0.75,0.7958153331310543,42,10,18,RGB-origin
img2501,0.9428571428571428,0.9166666666666666,0.9295774647887323,0.8724611825249213,33,2,3,RGB-origin
img2502,0.8648648648648649,0.9142857142857143,0.888888888888889,0.8339881314837083,32,5,3,RGB-origin
img2511,0.9830508474576272,0.9354838709677419,0.9586776859504132,0.8414485342342009,58,1,4,RGB-origin
img2514,0.6730769230769231,0.5303030303030303,0.5932203389830509,0.7770712956950152,35,17,31,RGB-origin
img2519,0.8928571428571429,0.8333333333333334,0.8620689655172413,0.8775140079930646,25,3,5,RGB-origin
img2520,1.0,0.9607843137254902,0.98,0.8825094543868113,49,0,2,RGB-origin
img2522,0.851063829787234,0.8333333333333334,0.8421052631578947,0.8309301305965198,40,7,8,RGB-origin
img2524,0.8,0.7111111111111111,0.7529411764705882,0.7760627946494848,32,8,13,RGB-origin
img2529,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.814597445715209,33,6,9,RGB-origin
img253,0.9846153846153847,0.8767123287671232,0.927536231884058,0.840868674147292,64,1,9,RGB-origin
img2531,0.9545454545454546,0.7,0.8076923076923077,0.8399931421978603,21,1,9,RGB-origin
img2536,0.7755102040816326,0.6785714285714286,0.7238095238095238,0.8112180057458589,38,11,18,RGB-origin
img2545,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7905054056097645,11,2,2,RGB-origin
img2559,0.4,0.25,0.3076923076923077,0.8227074279762365,2,3,6,RGB-origin
img2565,0.9047619047619048,0.7916666666666666,0.8444444444444444,0.776862743196289,19,2,5,RGB-origin
img2568,0.74,0.9736842105263158,0.8409090909090909,0.8262287038351956,37,13,1,RGB-origin
img257,0.6666666666666666,0.36363636363636365,0.4705882352941177,0.8187247314754141,4,2,7,RGB-origin
img2572,0.7142857142857143,1.0,0.8333333333333333,0.8723693121257616,5,2,0,RGB-origin
img2586,0.9487179487179487,0.7254901960784313,0.8222222222222223,0.8295713091037352,37,2,14,RGB-origin
img2598,0.7575757575757576,0.7142857142857143,0.7352941176470589,0.8725111169608571,25,8,10,RGB-origin
img260,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.7962804963862016,16,3,3,RGB-origin
img261,0.95,1.0,0.9743589743589743,0.8018634111542438,19,1,0,RGB-origin
img2612,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7662237346812604,4,2,2,RGB-origin
img2616,0.984375,0.9130434782608695,0.9473684210526315,0.8688750884754679,63,1,6,RGB-origin
img2622,0.8863636363636364,0.7090909090909091,0.7878787878787878,0.846793628101424,39,5,16,RGB-origin
img2623,0.8888888888888888,0.6153846153846154,0.7272727272727274,0.8400250838232197,8,1,5,RGB-origin
img263,0.9555555555555556,0.9772727272727273,0.9662921348314608,0.8350618558819368,43,2,1,RGB-origin
img2632,0.7291666666666666,0.7142857142857143,0.7216494845360826,0.815286916936783,35,13,14,RGB-origin
img2640,0.8181818181818182,0.6923076923076923,0.7500000000000001,0.8208817107006995,18,4,8,RGB-origin
img2647,0.8372093023255814,1.0,0.9113924050632911,0.8446638762948541,36,7,0,RGB-origin
img2655,0.8,0.6829268292682927,0.736842105263158,0.8497116791316628,28,7,13,RGB-origin
img2656,0.9242424242424242,0.8133333333333334,0.8652482269503545,0.8689605561115352,61,5,14,RGB-origin
img2668,0.9444444444444444,0.7846153846153846,0.857142857142857,0.8270693423558331,51,3,14,RGB-origin
img2672,0.8596491228070176,0.7903225806451613,0.823529411764706,0.801384438786403,49,8,13,RGB-origin
img2678,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8590268252422266,22,5,5,RGB-origin
img2680,0.9428571428571428,0.9041095890410958,0.923076923076923,0.8273670074922476,66,4,7,RGB-origin
img2694,0.9696969696969697,0.7111111111111111,0.8205128205128205,0.8256635373791216,32,1,13,RGB-origin
img2695,0.7916666666666666,0.7307692307692307,0.76,0.814872817801053,38,10,14,RGB-origin
img2697,0.8421052631578947,0.6808510638297872,0.7529411764705882,0.8644446172737352,32,6,15,RGB-origin
img2699,0.8125,0.7222222222222222,0.7647058823529411,0.7938972828301135,39,9,15,RGB-origin
